JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
1674,247,2,25-09-2023,CHECKOUT,PURCHASED,90.78
1675,204,17,19-04-2023,CLICK,CLICKED,66.45
1676,52,13,13-01-2023,IMPRESSIONS,VIEWED,32.45
1677,6,16,31-10-2024,CHECKOUT,PURCHASED,152.73
1678,28,10,11-03-2024,IMPRESSIONS,VIEWED,25.08
1679,243,11,01-07-2024,CHECKOUT,PURCHASED,245.3
1680,218,18,28-01-2024,CHECKOUT,ABANDONED,
1681,77,1,12-12-2023,DROP-OFF,ABANDONED,
1682,133,7,11-06-2024,CART,ADDED TO CART,82.19
1683,238,10,10-02-2023,IMPRESSIONS,VIEWED,19.68
1684,190,9,11-03-2024,IMPRESSIONS,VIEWED,26.71
1685,92,10,01-01-2024,IMPRESSIONS,VIEWED,16.91
1686,19,20,25-04-2023,IMPRESSIONS,VIEWED,14.95
1687,44,18,07-04-2023,IMPRESSIONS,VIEWED,22.24
1688,141,12,14-04-2024,CLICK,CLICKED,18.05
1689,168,12,09-02-2023,IMPRESSIONS,VIEWED,25.51
1690,41,11,14-10-2024,CART,ADDED TO CART,78.09
1691,95,9,30-10-2024,CART,ADDED TO CART,130.42
1692,222,4,16-07-2023,CLICK,CLICKED,67.07
1693,26,12,10-08-2024,CLICK,CLICKED,71.02
1694,96,9,28-05-2024,CLICK,CLICKED,65.87
1695,140,1,21-02-2024,IMPRESSIONS,VIEWED,15.99
1696,237,20,12-10-2024,IMPRESSIONS,VIEWED,5.72
1697,167,8,07-03-2023,CLICK,CLICKED,62.61
1698,169,18,03-02-2024,CLICK,CLICKED,40.54
1699,178,15,05-06-2023,CLICK,CLICKED,54.92
1700,88,13,19-09-2023,IMPRESSIONS,VIEWED,27.45
1701,177,3,01-08-2023,CART,ADDED TO CART,66.48
1702,162,15,21-11-2024,CLICK,CLICKED,61.82
1703,290,14,01-03-2024,CHECKOUT,PURCHASED,236.6
1704,146,18,17-05-2024,CHECKOUT,PURCHASED,279.9
1705,68,13,13-09-2024,CHECKOUT,ABANDONED,
1706,50,13,12-08-2023,IMPRESSIONS,VIEWED,12.14
1707,82,13,17-07-2024,IMPRESSIONS,VIEWED,41.02
1708,143,11,07-01-2024,CLICK,CLICKED,31.88
1709,207,16,20-04-2024,IMPRESSIONS,VIEWED,41.96
1710,91,13,23-10-2023,IMPRESSIONS,VIEWED,31.25
1711,51,13,17-08-2024,CLICK,CLICKED,29.17
1712,15,20,18-08-2023,IMPRESSIONS,VIEWED,42.82
1713,167,20,13-09-2023,IMPRESSIONS,VIEWED,43.07
1714,12,20,31-10-2024,IMPRESSIONS,VIEWED,23.31
1715,123,6,28-04-2024,CHECKOUT,ABANDONED,
1716,166,5,28-10-2023,IMPRESSIONS,VIEWED,28.1
1717,236,8,01-12-2024,CLICK,CLICKED,87.96
1718,257,4,10-09-2024,CART,ADDED TO CART,59.38
1719,36,1,03-02-2023,CLICK,CLICKED,79.66
1720,37,14,24-09-2023,DROP-OFF,ABANDONED,
1721,62,20,24-10-2024,CHECKOUT,PURCHASED,156.82
1722,31,10,12-02-2024,CART,ADDED TO CART,73.6
1723,262,15,14-03-2024,CART,ADDED TO CART,47.52
1724,135,19,25-04-2023,CART,ADDED TO CART,79.55
1725,174,5,06-09-2023,CART,ADDED TO CART,61.74
1726,169,3,14-04-2024,CHECKOUT,ABANDONED,
1727,126,9,17-12-2023,IMPRESSIONS,VIEWED,36.49
1728,133,19,09-10-2023,CLICK,CLICKED,54.13
1729,14,8,15-01-2024,CLICK,CLICKED,85.86
1730,82,19,11-10-2024,IMPRESSIONS,VIEWED,11.18
1731,66,5,14-09-2024,IMPRESSIONS,VIEWED,30.47
1732,15,7,20-08-2024,IMPRESSIONS,VIEWED,19.57
1733,261,17,20-02-2024,CLICK,CLICKED,63.29
1734,257,11,19-06-2024,IMPRESSIONS,VIEWED,39.83
1735,247,6,10-05-2024,CHECKOUT,ABANDONED,
1736,34,11,19-08-2023,IMPRESSIONS,VIEWED,16.13
1737,62,7,01-01-2024,CLICK,CLICKED,70.6
1738,187,2,13-02-2024,CLICK,CLICKED,35.36
1739,274,18,23-03-2023,CHECKOUT,PURCHASED,158.89
1740,268,8,08-09-2023,IMPRESSIONS,VIEWED,14.13
1741,234,6,11-02-2023,CHECKOUT,PURCHASED,185.75
1742,47,7,07-03-2023,CHECKOUT,ABANDONED,
1743,268,10,04-03-2023,IMPRESSIONS,VIEWED,23.57
1744,275,2,23-11-2023,CART,ADDED TO CART,53.57
1745,60,15,27-03-2023,CLICK,CLICKED,59.87
1746,154,19,10-01-2023,CLICK,CLICKED,73.3
1747,100,19,12-10-2024,CLICK,CLICKED,33.88
1748,209,20,05-10-2023,CLICK,CLICKED,53.05
1749,264,10,22-10-2024,IMPRESSIONS,VIEWED,16.01
1750,288,17,13-11-2023,CLICK,CLICKED,51.57
1751,164,17,26-04-2024,CLICK,CLICKED,72.03
1752,156,4,29-03-2024,IMPRESSIONS,VIEWED,36.15
1753,119,7,11-11-2023,CLICK,CLICKED,22.72
1754,154,20,04-08-2023,CLICK,CLICKED,26.73
1755,203,6,11-06-2023,CLICK,CLICKED,86.75
1756,243,20,02-03-2024,CART,ADDED TO CART,57.45
1757,135,16,07-11-2023,IMPRESSIONS,VIEWED,34.07
1758,162,15,12-11-2023,IMPRESSIONS,VIEWED,5.23
1759,207,2,23-02-2024,IMPRESSIONS,VIEWED,35.68
1760,10,7,02-08-2023,CLICK,CLICKED,77.44
1761,13,11,13-03-2024,CART,ADDED TO CART,96.97
1762,103,7,24-09-2024,CLICK,CLICKED,20.58
1763,83,11,06-05-2024,DROP-OFF,ABANDONED,
1764,241,2,06-11-2024,IMPRESSIONS,VIEWED,16.21
1765,193,2,14-04-2023,IMPRESSIONS,VIEWED,26.52
1766,225,10,24-04-2023,CLICK,CLICKED,88.29
1767,212,5,04-06-2023,CLICK,CLICKED,47.87
1768,168,19,13-07-2024,CART,ADDED TO CART,96.8
1769,150,1,24-05-2023,CART,ADDED TO CART,134.49
1770,161,12,01-04-2024,CART,ADDED TO CART,52.1
1771,240,8,16-04-2024,IMPRESSIONS,VIEWED,15.21
1772,12,5,03-05-2023,CLICK,CLICKED,75.45
1773,25,17,03-03-2023,DROP-OFF,ABANDONED,
1774,192,1,02-08-2024,IMPRESSIONS,VIEWED,36.61
1775,252,10,11-08-2024,IMPRESSIONS,VIEWED,27.61
1776,286,4,28-06-2024,IMPRESSIONS,VIEWED,29.4
1777,98,3,01-12-2024,IMPRESSIONS,VIEWED,23.05
1778,78,11,16-03-2023,IMPRESSIONS,VIEWED,26.11
1779,222,1,16-02-2024,CLICK,CLICKED,16.42
1780,116,11,13-03-2024,IMPRESSIONS,VIEWED,26.29
1781,103,19,30-12-2023,DROP-OFF,ABANDONED,
1782,296,5,13-07-2023,CART,ADDED TO CART,67.02
1783,52,1,30-06-2024,CLICK,CLICKED,55.51
1784,36,11,19-11-2023,DROP-OFF,ABANDONED,
1785,107,7,07-11-2023,IMPRESSIONS,VIEWED,42.45
1786,112,12,28-01-2023,IMPRESSIONS,VIEWED,38.37
1787,193,1,30-03-2024,DROP-OFF,ABANDONED,
1788,107,13,20-02-2023,IMPRESSIONS,VIEWED,13.23
1789,195,19,08-05-2023,IMPRESSIONS,VIEWED,11.52
1790,108,4,15-05-2024,CART,ADDED TO CART,119.96
1791,163,14,15-07-2023,IMPRESSIONS,VIEWED,24.12
1792,261,4,12-04-2024,IMPRESSIONS,VIEWED,21.01
1793,52,12,05-01-2024,CHECKOUT,ABANDONED,
1794,223,10,23-08-2023,CHECKOUT,PURCHASED,210.86
1795,200,16,17-01-2023,CHECKOUT,PURCHASED,231.06
1796,166,2,25-05-2023,CART,ADDED TO CART,97.75
1797,66,17,09-06-2023,IMPRESSIONS,VIEWED,7.45
1798,108,10,16-01-2024,CLICK,CLICKED,27.93
1799,266,5,15-11-2024,IMPRESSIONS,VIEWED,6.2
1800,105,10,18-02-2024,CLICK,CLICKED,17.14
1801,14,11,30-01-2023,CHECKOUT,ABANDONED,
1802,74,14,17-02-2023,CLICK,CLICKED,22.51
1803,179,8,05-04-2023,IMPRESSIONS,VIEWED,43.75
1804,238,14,03-07-2024,IMPRESSIONS,VIEWED,24.05
1805,132,5,27-11-2023,CLICK,CLICKED,50.83
1806,293,7,09-05-2023,IMPRESSIONS,VIEWED,14.02
1807,43,4,18-02-2024,IMPRESSIONS,VIEWED,14.05
1808,95,10,03-12-2023,CLICK,CLICKED,71.99
1809,68,11,08-03-2024,IMPRESSIONS,VIEWED,34.92
1810,198,2,22-07-2023,CHECKOUT,PURCHASED,81.45
1811,18,8,15-06-2023,IMPRESSIONS,VIEWED,24.35
1812,177,7,05-10-2024,DROP-OFF,ABANDONED,
1813,208,15,08-08-2023,CLICK,CLICKED,23.84
1814,144,17,12-12-2023,IMPRESSIONS,VIEWED,18.64
1815,250,18,12-04-2024,CLICK,CLICKED,19.73
1816,188,14,19-10-2024,IMPRESSIONS,VIEWED,14.09
1817,235,4,04-05-2023,CLICK,CLICKED,80.5
1818,158,15,22-03-2024,CLICK,CLICKED,44.82
1819,262,7,26-05-2023,CART,ADDED TO CART,123.11
1820,102,12,22-06-2024,CLICK,CLICKED,75.02
1821,186,18,24-08-2023,CLICK,CLICKED,26.91
1822,85,20,20-08-2023,CART,ADDED TO CART,94.9
1823,218,7,13-10-2023,IMPRESSIONS,VIEWED,20.59
1824,268,14,02-05-2024,CLICK,CLICKED,15.03
1825,129,18,15-11-2024,IMPRESSIONS,VIEWED,35.21
1826,72,5,07-05-2024,CART,ADDED TO CART,76.95
1827,82,14,05-02-2024,CLICK,CLICKED,20.29
1828,142,5,16-02-2024,IMPRESSIONS,VIEWED,22.74
1829,142,11,12-01-2023,CLICK,CLICKED,72.87
1830,242,8,07-11-2024,IMPRESSIONS,VIEWED,11.15
1831,175,9,11-02-2023,IMPRESSIONS,VIEWED,30.08
1832,219,19,22-06-2023,DROP-OFF,ABANDONED,
1833,250,10,19-08-2023,CLICK,CLICKED,33.1
1834,254,14,07-03-2024,IMPRESSIONS,VIEWED,38.69
1835,142,9,17-10-2024,CLICK,CLICKED,88.73
1836,43,1,14-04-2023,CLICK,CLICKED,58.93
1837,114,19,20-03-2024,CLICK,CLICKED,57.05
1838,290,13,13-09-2024,CLICK,CLICKED,60.12
1839,51,19,08-04-2023,IMPRESSIONS,VIEWED,28.2
1840,216,13,10-02-2023,IMPRESSIONS,VIEWED,27.93
1841,268,2,13-02-2024,CART,ADDED TO CART,110.29
1842,14,7,03-08-2024,IMPRESSIONS,VIEWED,16.69
1843,212,1,12-04-2024,CART,ADDED TO CART,73.03
1844,177,12,12-09-2023,IMPRESSIONS,VIEWED,23.33
1845,135,6,03-08-2023,CLICK,CLICKED,71.5
1846,89,16,02-04-2023,IMPRESSIONS,VIEWED,38.15
1847,52,3,16-10-2024,IMPRESSIONS,VIEWED,35.26
1848,104,9,25-12-2024,CLICK,CLICKED,82.18
1849,82,6,27-11-2023,IMPRESSIONS,VIEWED,41.35
1850,287,10,27-07-2024,CLICK,CLICKED,29.9
1851,47,20,10-11-2024,IMPRESSIONS,VIEWED,33.64
1852,273,12,11-02-2024,IMPRESSIONS,VIEWED,38.8
1853,151,20,06-08-2024,CHECKOUT,PURCHASED,299.86
1854,227,2,09-09-2023,CLICK,CLICKED,52.09
1855,113,8,20-08-2023,IMPRESSIONS,VIEWED,5.5
1856,125,1,18-09-2024,CLICK,CLICKED,56.72
1857,291,7,27-02-2024,IMPRESSIONS,VIEWED,34.87
1858,187,9,17-03-2024,IMPRESSIONS,VIEWED,26.61
1859,40,5,26-11-2023,DROP-OFF,ABANDONED,
1860,127,18,15-08-2024,IMPRESSIONS,VIEWED,9.19
1861,117,12,19-12-2024,CLICK,CLICKED,35.19
1862,28,15,25-09-2024,IMPRESSIONS,VIEWED,43.13
1863,88,1,27-07-2024,IMPRESSIONS,VIEWED,24.07
1864,76,3,29-11-2024,IMPRESSIONS,VIEWED,42.89
1865,15,20,17-05-2024,IMPRESSIONS,VIEWED,13.61
1866,232,10,05-07-2024,CLICK,CLICKED,32.44
1867,261,14,28-05-2023,CART,ADDED TO CART,133.53
1868,28,12,24-08-2024,IMPRESSIONS,VIEWED,26.19
1869,83,7,12-09-2023,CHECKOUT,PURCHASED,258.11
1870,16,16,03-05-2023,IMPRESSIONS,VIEWED,27.96
1871,199,14,26-01-2024,CLICK,CLICKED,28.72
1872,160,12,01-07-2023,CLICK,CLICKED,21.81
1873,134,13,25-07-2023,IMPRESSIONS,VIEWED,23.07
1874,49,17,21-09-2023,IMPRESSIONS,VIEWED,32.31
1875,49,6,02-01-2023,CHECKOUT,PURCHASED,46.19
1876,197,10,29-01-2023,CART,ADDED TO CART,133.12
1877,89,7,13-10-2024,CLICK,CLICKED,88.18
1878,50,5,06-09-2024,IMPRESSIONS,VIEWED,33.25
1879,91,17,02-06-2023,CART,ADDED TO CART,33.64
1880,20,18,04-05-2023,CART,ADDED TO CART,142.2
1881,56,12,30-11-2024,IMPRESSIONS,VIEWED,24.91
1882,80,20,12-12-2023,DROP-OFF,ABANDONED,
1883,281,13,03-04-2024,DROP-OFF,ABANDONED,
1884,284,3,13-12-2023,IMPRESSIONS,VIEWED,43.42
1885,252,7,18-02-2024,IMPRESSIONS,VIEWED,37.44
1886,51,17,04-04-2023,CLICK,CLICKED,71.77
1887,103,10,25-11-2023,IMPRESSIONS,VIEWED,42.77
1888,219,13,21-03-2024,IMPRESSIONS,VIEWED,24.65
1889,165,18,10-05-2024,CLICK,CLICKED,89.42
1890,148,2,24-06-2024,CART,ADDED TO CART,143.61
1891,158,19,07-08-2024,CLICK,CLICKED,55.07
1892,25,10,30-01-2024,IMPRESSIONS,VIEWED,34.54
1893,269,6,04-06-2024,IMPRESSIONS,VIEWED,8.95
1894,96,8,30-12-2024,IMPRESSIONS,VIEWED,13.27
1895,8,2,26-01-2024,IMPRESSIONS,VIEWED,5.19
1896,124,11,01-07-2023,CHECKOUT,PURCHASED,139.8
1897,206,2,09-06-2023,IMPRESSIONS,VIEWED,40.28
1898,217,19,28-12-2024,DROP-OFF,ABANDONED,
1899,159,7,31-10-2024,CART,ADDED TO CART,79.1
1900,6,14,28-02-2024,IMPRESSIONS,VIEWED,15.14
1901,6,13,12-02-2023,CLICK,CLICKED,64.72
1902,115,3,14-10-2024,IMPRESSIONS,VIEWED,7.66
1903,275,11,21-06-2023,CHECKOUT,ABANDONED,
1904,204,10,03-07-2024,IMPRESSIONS,VIEWED,35.44
1905,203,7,30-03-2023,CLICK,CLICKED,24.53
1906,19,16,05-05-2024,IMPRESSIONS,VIEWED,38.32
1907,95,3,11-12-2024,CART,ADDED TO CART,82.31
1908,190,15,27-05-2023,IMPRESSIONS,VIEWED,35.74
1909,163,2,05-08-2024,IMPRESSIONS,VIEWED,39.38
1910,129,6,25-12-2023,CLICK,CLICKED,43.5
1911,150,17,07-03-2023,IMPRESSIONS,VIEWED,31.32
1912,225,1,27-03-2024,IMPRESSIONS,VIEWED,27.27
1913,74,18,22-11-2023,IMPRESSIONS,VIEWED,25.72
1914,9,20,23-06-2023,CART,ADDED TO CART,74.44
1915,74,4,01-12-2024,IMPRESSIONS,VIEWED,27.51
1916,199,19,03-05-2023,DROP-OFF,ABANDONED,
1917,19,19,12-07-2024,IMPRESSIONS,VIEWED,16.3
1918,199,15,01-09-2023,CLICK,CLICKED,88.51
1919,233,16,06-06-2023,CLICK,CLICKED,25.83
1920,90,13,21-09-2023,CHECKOUT,ABANDONED,
1921,11,14,04-11-2023,IMPRESSIONS,VIEWED,33.43
1922,278,8,16-02-2024,IMPRESSIONS,VIEWED,42.68
1923,216,14,16-04-2024,CART,ADDED TO CART,144.28
1924,238,12,12-12-2023,IMPRESSIONS,VIEWED,33.93
1925,106,8,11-08-2023,CLICK,CLICKED,82.53
1926,281,14,19-01-2024,CLICK,CLICKED,25.6
1927,56,18,29-10-2024,CLICK,CLICKED,29.96
1928,173,18,10-06-2023,CLICK,CLICKED,85.74
1929,13,7,31-01-2024,CLICK,CLICKED,88.77
1930,289,5,18-10-2024,IMPRESSIONS,VIEWED,21.45
1931,240,8,14-05-2023,CART,ADDED TO CART,67.95
1932,272,2,23-11-2024,IMPRESSIONS,VIEWED,5.86
1933,28,11,03-04-2023,IMPRESSIONS,VIEWED,34.74
1934,110,10,09-03-2023,IMPRESSIONS,VIEWED,24.0
1935,90,10,07-11-2023,IMPRESSIONS,VIEWED,11.53
1936,61,18,25-09-2024,IMPRESSIONS,VIEWED,32.6
1937,128,4,10-11-2024,CHECKOUT,ABANDONED,
1938,50,2,19-05-2023,CHECKOUT,ABANDONED,
1939,195,16,24-06-2023,CART,ADDED TO CART,141.71
1940,300,19,06-07-2023,IMPRESSIONS,VIEWED,42.86
1941,291,12,14-12-2023,CHECKOUT,PURCHASED,62.57
1942,70,20,04-11-2023,CLICK,CLICKED,89.47
1943,101,11,27-10-2023,CLICK,CLICKED,60.21
1944,254,1,28-09-2024,CHECKOUT,ABANDONED,
1945,87,12,16-09-2023,IMPRESSIONS,VIEWED,24.58
1946,86,2,26-10-2024,IMPRESSIONS,VIEWED,22.96
1947,222,11,11-02-2023,IMPRESSIONS,VIEWED,18.32
1948,17,5,01-10-2024,IMPRESSIONS,VIEWED,20.23
1949,241,13,02-02-2024,IMPRESSIONS,VIEWED,18.43
1950,263,14,21-02-2024,CLICK,CLICKED,68.93
1951,283,7,15-05-2024,IMPRESSIONS,VIEWED,41.75
1952,44,11,05-06-2024,CHECKOUT,ABANDONED,
1953,66,4,06-09-2023,IMPRESSIONS,VIEWED,11.16
1954,122,3,19-03-2023,IMPRESSIONS,VIEWED,39.81
1955,37,5,19-08-2024,CLICK,CLICKED,73.96
1956,55,20,05-05-2023,IMPRESSIONS,VIEWED,41.72
1957,42,6,04-04-2023,CLICK,CLICKED,47.47
1958,120,7,21-02-2023,CLICK,CLICKED,61.91
1959,99,16,22-07-2023,CLICK,CLICKED,50.19
1960,32,15,09-07-2023,CLICK,CLICKED,88.06
1961,135,5,09-07-2024,CLICK,CLICKED,67.72
1962,39,7,11-07-2023,CART,ADDED TO CART,49.49
1963,152,20,27-02-2024,CLICK,CLICKED,46.99
1964,177,8,27-06-2024,IMPRESSIONS,VIEWED,35.17
1965,34,2,06-03-2023,CLICK,CLICKED,21.0
1966,229,1,21-11-2024,IMPRESSIONS,VIEWED,27.77
1967,164,15,02-01-2024,CART,ADDED TO CART,74.45
1968,154,16,17-11-2023,CLICK,CLICKED,59.04
1969,22,12,24-02-2024,CLICK,CLICKED,84.26
1970,207,15,20-04-2024,CLICK,CLICKED,46.47
1971,13,5,21-11-2023,IMPRESSIONS,VIEWED,19.63
1972,223,6,04-06-2023,CLICK,CLICKED,22.11
1973,201,16,03-06-2023,IMPRESSIONS,VIEWED,24.89
1974,82,10,16-07-2024,IMPRESSIONS,VIEWED,29.27
1975,256,14,21-03-2024,CHECKOUT,ABANDONED,
1976,250,2,28-12-2023,CHECKOUT,PURCHASED,288.0
1977,245,20,24-10-2023,IMPRESSIONS,VIEWED,21.65
1978,7,10,08-10-2024,IMPRESSIONS,VIEWED,29.47
1979,67,17,16-10-2023,IMPRESSIONS,VIEWED,19.78
1980,243,3,19-01-2023,IMPRESSIONS,VIEWED,13.38
1981,168,8,17-11-2023,CLICK,CLICKED,56.62
1982,296,11,16-12-2024,IMPRESSIONS,VIEWED,36.26
1983,294,8,26-12-2024,CLICK,CLICKED,51.64
1984,241,1,17-11-2023,CLICK,CLICKED,71.26
1985,165,3,25-06-2024,CLICK,CLICKED,48.71
1986,99,9,29-12-2024,IMPRESSIONS,VIEWED,14.86
1987,2,11,31-12-2023,CART,ADDED TO CART,97.43
1988,140,11,11-05-2024,CHECKOUT,PURCHASED,255.15
1989,97,20,11-09-2024,IMPRESSIONS,VIEWED,25.94
1990,259,10,12-09-2023,CART,ADDED TO CART,114.08
1991,6,10,25-09-2023,IMPRESSIONS,VIEWED,6.15
1992,216,3,13-01-2024,CLICK,CLICKED,61.94
1993,285,6,31-08-2024,IMPRESSIONS,VIEWED,42.48
1994,234,9,22-07-2023,CLICK,CLICKED,27.22
1995,66,11,18-01-2023,IMPRESSIONS,VIEWED,19.75
1996,162,13,17-07-2024,IMPRESSIONS,VIEWED,20.82
1997,168,20,05-02-2023,CLICK,CLICKED,81.24
1998,29,5,23-05-2024,IMPRESSIONS,VIEWED,11.06
1999,268,6,31-12-2024,IMPRESSIONS,VIEWED,18.53
2000,212,11,13-03-2023,CLICK,CLICKED,63.14
2001,203,5,15-07-2024,CART,ADDED TO CART,83.82
2002,60,9,21-08-2023,IMPRESSIONS,VIEWED,30.72
2003,116,16,13-02-2023,IMPRESSIONS,VIEWED,43.18
2004,71,17,24-11-2023,IMPRESSIONS,VIEWED,25.41
2005,149,16,25-01-2023,CLICK,CLICKED,18.01
2006,19,7,24-08-2023,CLICK,CLICKED,67.64
2007,298,12,05-06-2024,CHECKOUT,ABANDONED,
2008,204,7,05-06-2023,CLICK,CLICKED,56.72
2009,262,13,13-06-2023,CART,ADDED TO CART,70.14
2010,168,9,07-02-2024,IMPRESSIONS,VIEWED,6.15
2011,263,13,29-07-2023,IMPRESSIONS,VIEWED,37.19
2012,106,7,06-08-2024,CART,ADDED TO CART,129.95
2013,110,19,07-11-2023,IMPRESSIONS,VIEWED,27.67
2014,130,7,07-06-2024,IMPRESSIONS,VIEWED,38.18
2015,171,7,26-05-2024,CHECKOUT,ABANDONED,
2016,168,15,05-02-2024,CLICK,CLICKED,51.01
2017,147,8,21-03-2023,CLICK,CLICKED,61.45
2018,6,9,01-01-2023,IMPRESSIONS,VIEWED,8.89
2019,189,7,23-10-2024,IMPRESSIONS,VIEWED,8.04
2020,214,1,01-11-2023,CART,ADDED TO CART,66.25
2021,135,15,29-07-2023,IMPRESSIONS,VIEWED,11.98
2022,58,3,29-08-2023,CLICK,CLICKED,16.69
2023,289,16,06-03-2023,CART,ADDED TO CART,55.86
2024,204,13,31-01-2023,IMPRESSIONS,VIEWED,21.5
2025,7,19,15-02-2023,CLICK,CLICKED,68.92
2026,104,9,25-01-2023,CLICK,CLICKED,66.73
2027,1,2,30-07-2024,CART,ADDED TO CART,97.07
2028,251,8,18-02-2023,IMPRESSIONS,VIEWED,23.25
2029,242,18,17-06-2023,IMPRESSIONS,VIEWED,17.83
2030,178,14,28-06-2023,CLICK,CLICKED,88.76
2031,150,5,19-11-2024,CART,ADDED TO CART,111.09
2032,209,12,18-03-2024,IMPRESSIONS,VIEWED,18.31
2033,184,15,06-04-2024,CART,ADDED TO CART,136.77
2034,176,17,02-10-2024,IMPRESSIONS,VIEWED,39.04
2035,294,5,30-07-2023,CART,ADDED TO CART,39.81
2036,215,4,28-05-2024,CLICK,CLICKED,34.1
2037,282,6,21-08-2023,CLICK,CLICKED,23.77
2038,192,18,09-02-2024,CLICK,CLICKED,58.28
2039,209,4,20-08-2023,CLICK,CLICKED,77.58
2040,97,1,31-05-2024,CART,ADDED TO CART,47.32
2041,37,10,05-09-2023,CART,ADDED TO CART,129.03
2042,278,4,15-07-2023,IMPRESSIONS,VIEWED,9.84
2043,96,3,10-03-2023,IMPRESSIONS,VIEWED,42.79
2044,207,1,15-12-2024,CLICK,CLICKED,43.12
2045,156,14,26-09-2024,CLICK,CLICKED,65.93
2046,17,16,24-11-2023,IMPRESSIONS,VIEWED,39.45
2047,197,18,11-04-2023,IMPRESSIONS,VIEWED,44.79
2048,195,2,14-05-2024,CART,ADDED TO CART,86.98
2049,279,3,26-03-2023,IMPRESSIONS,VIEWED,20.19
2050,173,8,10-09-2024,CHECKOUT,PURCHASED,127.33
2051,283,15,10-08-2023,CLICK,CLICKED,66.29
2052,15,17,31-03-2024,IMPRESSIONS,VIEWED,15.99
2053,290,13,02-07-2024,CLICK,CLICKED,58.92
2054,265,16,28-06-2023,CHECKOUT,ABANDONED,
2055,84,2,25-10-2023,CLICK,CLICKED,66.51
2056,40,7,08-05-2024,CLICK,CLICKED,73.18
2057,91,13,14-02-2023,IMPRESSIONS,VIEWED,39.62
2058,299,16,23-08-2023,CLICK,CLICKED,27.33
2059,68,20,30-07-2024,IMPRESSIONS,VIEWED,36.77
2060,221,1,26-12-2024,CLICK,CLICKED,46.4
2061,18,9,22-03-2024,CLICK,CLICKED,19.89
2062,135,12,01-05-2024,IMPRESSIONS,VIEWED,9.84
2063,83,3,07-08-2024,IMPRESSIONS,VIEWED,31.39
2064,280,12,24-07-2024,IMPRESSIONS,VIEWED,28.28
2065,60,18,10-02-2023,IMPRESSIONS,VIEWED,10.33
2066,201,1,16-01-2024,IMPRESSIONS,VIEWED,25.98
2067,137,19,27-06-2024,IMPRESSIONS,VIEWED,41.83
2068,246,7,13-07-2023,CLICK,CLICKED,31.06
2069,89,13,20-07-2024,CLICK,CLICKED,65.03
2070,262,5,11-03-2023,CLICK,CLICKED,33.53
2071,212,12,19-08-2023,CART,ADDED TO CART,37.16
2072,222,2,25-11-2023,CART,ADDED TO CART,53.11
2073,192,13,05-04-2024,CLICK,CLICKED,50.95
2074,261,14,23-10-2024,DROP-OFF,ABANDONED,
2075,81,8,05-09-2024,CLICK,CLICKED,47.46
2076,16,14,09-03-2023,CLICK,CLICKED,42.71
2077,202,9,20-04-2024,CLICK,CLICKED,77.72
2078,168,10,26-04-2024,CLICK,CLICKED,50.2
2079,47,16,17-12-2023,CLICK,CLICKED,62.18
2080,139,10,31-08-2024,CLICK,CLICKED,83.04
2081,290,7,23-12-2023,CHECKOUT,PURCHASED,255.56
2082,266,14,13-10-2023,IMPRESSIONS,VIEWED,35.73
2083,72,10,14-07-2023,CLICK,CLICKED,30.33
2084,237,19,16-06-2024,IMPRESSIONS,VIEWED,13.23
2085,173,6,25-10-2024,CART,ADDED TO CART,59.48
2086,248,9,04-08-2024,CLICK,CLICKED,34.1
2087,37,9,08-05-2023,CHECKOUT,PURCHASED,45.83
2088,97,9,21-05-2024,CLICK,CLICKED,29.94
2089,27,14,05-10-2024,CHECKOUT,PURCHASED,166.47
2090,199,11,03-05-2023,IMPRESSIONS,VIEWED,35.4
2091,28,2,13-03-2023,IMPRESSIONS,VIEWED,36.35
2092,217,7,10-02-2023,DROP-OFF,ABANDONED,
2093,31,1,25-04-2023,IMPRESSIONS,VIEWED,22.19
2094,119,8,25-09-2024,CLICK,CLICKED,78.06
2095,78,1,20-07-2024,CLICK,CLICKED,75.43
2096,197,7,08-07-2024,CLICK,CLICKED,57.84
2097,139,16,08-05-2023,IMPRESSIONS,VIEWED,14.68
2098,85,6,14-08-2023,IMPRESSIONS,VIEWED,31.85
2099,223,19,06-09-2024,CART,ADDED TO CART,55.61
2100,52,3,23-02-2024,CLICK,CLICKED,70.44
2101,197,20,25-01-2024,IMPRESSIONS,VIEWED,40.27
2102,252,14,20-06-2024,IMPRESSIONS,VIEWED,25.3
2103,199,15,13-09-2024,IMPRESSIONS,VIEWED,29.04
2104,194,6,18-02-2024,IMPRESSIONS,VIEWED,21.2
2105,128,10,25-08-2023,IMPRESSIONS,VIEWED,32.46
2106,289,8,22-10-2024,CLICK,CLICKED,44.17
2107,177,12,26-01-2024,IMPRESSIONS,VIEWED,41.37
2108,46,14,19-09-2023,IMPRESSIONS,VIEWED,41.46
2109,134,16,11-06-2023,IMPRESSIONS,VIEWED,44.17
2110,187,2,23-08-2023,IMPRESSIONS,VIEWED,29.62
2111,284,2,14-09-2023,IMPRESSIONS,VIEWED,10.96
2112,73,14,13-10-2023,CHECKOUT,ABANDONED,
2113,118,14,16-11-2023,IMPRESSIONS,VIEWED,39.87
2114,27,19,01-11-2024,CART,ADDED TO CART,64.59
2115,241,14,21-06-2023,IMPRESSIONS,VIEWED,7.7
